status_conta,duracao_mes,hist_credito,proposito,qtdd_credito,reserva,temp_man_empr_atual,percen_tx_rendim_disp,genero,estado_civil,dev_fiadores,tempo_res_atual,patrimonio,idade_anos,outros_par,habitacao,n_creditos,status_ocupacional,n_corresponsaveis,telefone,estrangeiro,classe,ID
Regular,36,créditos existentes pagos devidamente até agora,carro (novo),12389,desconhecido/semcontapoupança,1 - 4,1,Homem, solteiro,nenhum,4,desconhecido/sem propriedade,37,nenhum,de graça,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,564
Regular,24,atraso no pagamento no passado,negócios,4712,desconhecido/semcontapoupança,1 - 4,4,Homem, solteiro,nenhum,2,contrato de poupança/seguro de vida da sociedade civil,37,banco,própria,2,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,565
Regular,24,atraso no pagamento no passado,rádio/televisão,1553,100 - 500,4 - 7,3,Mulher,uniao registrada,nenhum,2,contrato de poupança/seguro de vida da sociedade civil,23,nenhum,alugada,2,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,566
Negativo,12,créditos existentes pagos devidamente até agora,carro (novo),1372,< 100,4 - 7,2,Homem,uniao registrada,nenhum,3,"carro ou outro, não em conta poupança/títulos",36,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,567
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,2578,> 1000,> 7,2,Homem, solteiro,nenhum,2,"carro ou outro, não em conta poupança/títulos",34,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,568
Regular,48,créditos existentes pagos devidamente até agora,rádio/televisão,3979,desconhecido/semcontapoupança,4 - 7,4,Homem, solteiro,nenhum,1,"carro ou outro, não em conta poupança/títulos",41,nenhum,própria,2,funcionário/funcionário qualificado,2,"Sim, registrado em nome do cliente",Sim,Bom,569
Negativo,48,créditos existentes pagos devidamente até agora,rádio/televisão,6758,< 100,1 - 4,3,Mulher,uniao registrada,nenhum,2,"carro ou outro, não em conta poupança/títulos",31,nenhum,própria,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,570
Negativo,24,créditos existentes pagos devidamente até agora,móveis/equipamentos,3234,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,4,imobiliária,23,nenhum,alugada,1,não qualificado - residente,1,"Sim, registrado em nome do cliente",Sim,Ruim,571
Inexistente,30,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,5954,< 100,4 - 7,3,Homem, solteiro,co-requerente,2,"carro ou outro, não em conta poupança/títulos",38,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,572
Inexistente,24,créditos existentes pagos devidamente até agora,carro (usado),5433,desconhecido/semcontapoupança,desempregado,2,Mulher,uniao registrada,nenhum,4,contrato de poupança/seguro de vida da sociedade civil,26,nenhum,alugada,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,573
Negativo,15,créditos existentes pagos devidamente até agora,negócios,806,< 100,1 - 4,4,Mulher,uniao registrada,nenhum,4,contrato de poupança/seguro de vida da sociedade civil,22,nenhum,própria,1,não qualificado - residente,1,Nenhum,Sim,Bom,574
Regular,9,créditos existentes pagos devidamente até agora,rádio/televisão,1082,< 100,> 7,4,Homem, solteiro,nenhum,4,"carro ou outro, não em conta poupança/títulos",27,nenhum,própria,2,não qualificado - residente,1,Nenhum,Sim,Bom,575
Inexistente,15,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,2788,< 100,4 - 7,2,Mulher,uniao registrada,co-requerente,3,"carro ou outro, não em conta poupança/títulos",24,banco,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,576
Regular,12,créditos existentes pagos devidamente até agora,rádio/televisão,2930,< 100,4 - 7,2,Mulher,uniao registrada,nenhum,1,imobiliária,27,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,577
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),educação,1927,desconhecido/semcontapoupança,1 - 4,3,Mulher,uniao registrada,nenhum,2,"carro ou outro, não em conta poupança/títulos",33,nenhum,própria,2,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,578
Regular,36,conta crítica/outros créditos existentes (não neste banco),carro (novo),2820,< 100,...<1ano,4,Homem,uniao registrada,nenhum,4,"carro ou outro, não em conta poupança/títulos",27,nenhum,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,579
Inexistente,24,créditos existentes pagos devidamente até agora,reciclagem,937,< 100,...<1ano,4,Homem,uniao registrada,nenhum,3,"carro ou outro, não em conta poupança/títulos",27,nenhum,própria,2,não qualificado - residente,1,Nenhum,Sim,Bom,580
Regular,18,conta crítica/outros créditos existentes (não neste banco),carro (novo),1056,< 100,> 7,3,Homem, solteiro,fiador,3,imobiliária,30,banco,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,581
Regular,12,conta crítica/outros créditos existentes (não neste banco),carro (novo),3124,< 100,...<1ano,1,Homem, solteiro,nenhum,3,imobiliária,49,banco,própria,2,não qualificado - residente,2,Nenhum,Sim,Bom,582
Inexistente,9,créditos existentes pagos devidamente até agora,móveis/equipamentos,1388,< 100,1 - 4,4,Mulher,uniao registrada,nenhum,2,imobiliária,26,nenhum,alugada,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,583
Regular,36,créditos existentes pagos devidamente até agora,reparos,2384,< 100,...<1ano,4,Homem, solteiro,nenhum,1,desconhecido/sem propriedade,33,nenhum,alugada,1,não qualificado - residente,1,Nenhum,Sim,Ruim,584
Inexistente,12,créditos existentes pagos devidamente até agora,carro (novo),2133,desconhecido/semcontapoupança,> 7,4,Mulher,uniao registrada,nenhum,4,desconhecido/sem propriedade,52,nenhum,de graça,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,585
Negativo,18,créditos existentes pagos devidamente até agora,móveis/equipamentos,2039,< 100,1 - 4,1,Mulher,uniao registrada,nenhum,4,imobiliária,20,banco,alugada,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,586
Negativo,9,conta crítica/outros créditos existentes (não neste banco),carro (novo),2799,< 100,1 - 4,2,Homem, solteiro,nenhum,2,imobiliária,36,nenhum,alugada,2,funcionário/funcionário qualificado,2,Nenhum,Sim,Bom,587
Negativo,12,créditos existentes pagos devidamente até agora,móveis/equipamentos,1289,< 100,1 - 4,4,Homem, solteiro,fiador,1,contrato de poupança/seguro de vida da sociedade civil,21,nenhum,própria,1,não qualificado - residente,1,Nenhum,Sim,Bom,588
Negativo,18,créditos existentes pagos devidamente até agora,eletrodomésticos,1217,< 100,1 - 4,4,Homem,uniao registrada,nenhum,3,imobiliária,47,nenhum,própria,1,não qualificado - residente,1,"Sim, registrado em nome do cliente",Sim,Ruim,589
Negativo,12,conta crítica/outros créditos existentes (não neste banco),móveis/equipamentos,2246,< 100,> 7,3,Homem, solteiro,nenhum,3,contrato de poupança/seguro de vida da sociedade civil,60,nenhum,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,590
Negativo,12,conta crítica/outros créditos existentes (não neste banco),rádio/televisão,385,< 100,4 - 7,4,Mulher,uniao registrada,nenhum,3,imobiliária,58,nenhum,própria,4,não qualificado - residente,1,"Sim, registrado em nome do cliente",Sim,Bom,591
Regular,24,atraso no pagamento no passado,carro (novo),1965,desconhecido/semcontapoupança,1 - 4,4,Mulher,uniao registrada,nenhum,4,"carro ou outro, não em conta poupança/títulos",42,nenhum,alugada,2,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,592
Inexistente,21,créditos existentes pagos devidamente até agora,negócios,1572,> 1000,> 7,4,Mulher,uniao registrada,nenhum,4,imobiliária,36,banco,própria,1,não qualificado - residente,1,Nenhum,Sim,Bom,593
Regular,24,créditos existentes pagos devidamente até agora,carro (novo),2718,< 100,1 - 4,3,Mulher,uniao registrada,nenhum,4,contrato de poupança/seguro de vida da sociedade civil,20,nenhum,alugada,1,não qualificado - residente,1,"Sim, registrado em nome do cliente",Sim,Ruim,594
Negativo,24,todos os créditos deste banco foram devidamente pagos,carro (usado)0,1358,desconhecido/semcontapoupança,> 7,4,Homem, solteiro,nenhum,3,"carro ou outro, não em conta poupança/títulos",40,lojas,própria,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,595
Regular,6,todos os créditos deste banco foram devidamente pagos,carro (novo),931,100 - 500,...<1ano,1,Mulher,uniao registrada,nenhum,1,contrato de poupança/seguro de vida da sociedade civil,32,lojas,própria,1,não qualificado - residente,1,Nenhum,Sim,Ruim,596
Negativo,24,créditos existentes pagos devidamente até agora,carro (novo),1442,< 100,4 - 7,4,Mulher,uniao registrada,nenhum,4,"carro ou outro, não em conta poupança/títulos",23,nenhum,alugada,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,597
Regular,24,nenhum crédito obtido/todos os créditos pagos devidamente,negócios,4241,< 100,1 - 4,1,Homem, solteiro,nenhum,4,imobiliária,36,nenhum,própria,3,não qualificado - residente,1,"Sim, registrado em nome do cliente",Sim,Ruim,598
Inexistente,18,conta crítica/outros créditos existentes (não neste banco),carro (novo),2775,< 100,4 - 7,2,Homem, solteiro,nenhum,2,contrato de poupança/seguro de vida da sociedade civil,31,banco,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,599
Inexistente,24,atraso no pagamento no passado,negócios,3863,< 100,1 - 4,1,Homem, solteiro,nenhum,2,desconhecido/sem propriedade,32,nenhum,de graça,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,600
Regular,7,créditos existentes pagos devidamente até agora,rádio/televisão,2329,< 100,...<1ano,1,Mulher,uniao registrada,fiador,1,imobiliária,45,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,601
Regular,9,créditos existentes pagos devidamente até agora,móveis/equipamentos,918,< 100,1 - 4,4,Mulher,uniao registrada,nenhum,1,contrato de poupança/seguro de vida da sociedade civil,30,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,602
Regular,24,todos os créditos deste banco foram devidamente pagos,educação,1837,< 100,4 - 7,4,Mulher,uniao registrada,nenhum,4,desconhecido/sem propriedade,34,banco,de graça,1,não qualificado - residente,1,Nenhum,Sim,Ruim,603
Inexistente,36,créditos existentes pagos devidamente até agora,móveis/equipamentos,3349,< 100,1 - 4,4,Mulher,uniao registrada,nenhum,2,"carro ou outro, não em conta poupança/títulos",28,nenhum,própria,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Ruim,604
Alto,10,créditos existentes pagos devidamente até agora,móveis/equipamentos,1275,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,2,contrato de poupança/seguro de vida da sociedade civil,23,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,605
Negativo,24,todos os créditos deste banco foram devidamente pagos,móveis/equipamentos,2828,500 - 1000,1 - 4,4,Homem, solteiro,nenhum,4,imobiliária,22,lojas,própria,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,606
Inexistente,24,conta crítica/outros créditos existentes (não neste banco),negócios,4526,< 100,1 - 4,3,Homem, solteiro,nenhum,2,imobiliária,74,nenhum,própria,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,607
Regular,36,créditos existentes pagos devidamente até agora,rádio/televisão,2671,100 - 500,1 - 4,4,Mulher,uniao registrada,co-requerente,4,desconhecido/sem propriedade,50,nenhum,de graça,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,608
Inexistente,18,créditos existentes pagos devidamente até agora,rádio/televisão,2051,< 100,...<1ano,4,Homem, solteiro,nenhum,1,imobiliária,33,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,609
Inexistente,15,créditos existentes pagos devidamente até agora,carro (usado),1300,desconhecido/semcontapoupança,> 7,4,Homem, solteiro,nenhum,4,desconhecido/sem propriedade,45,banco,de graça,1,funcionário/funcionário qualificado,2,Nenhum,Sim,Bom,610
Negativo,12,créditos existentes pagos devidamente até agora,eletrodomésticos,741,100 - 500,desempregado,4,Mulher,uniao registrada,nenhum,3,contrato de poupança/seguro de vida da sociedade civil,22,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,611
Alto,10,créditos existentes pagos devidamente até agora,carro (novo),1240,100 - 500,> 7,1,Mulher,uniao registrada,nenhum,4,desconhecido/sem propriedade,48,nenhum,de graça,1,não qualificado - residente,2,Nenhum,Sim,Ruim,612
Negativo,21,créditos existentes pagos devidamente até agora,rádio/televisão,3357,> 1000,...<1ano,4,Mulher,uniao registrada,nenhum,2,"carro ou outro, não em conta poupança/títulos",29,banco,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,613
Negativo,24,todos os créditos deste banco foram devidamente pagos,carro (usado),3632,< 100,1 - 4,1,Mulher,uniao registrada,fiador,4,"carro ou outro, não em conta poupança/títulos",22,banco,alugada,1,funcionário/funcionário qualificado,1,Nenhum,Não,Bom,614
Inexistente,18,atraso no pagamento no passado,móveis/equipamentos,1808,< 100,4 - 7,4,Mulher,uniao registrada,nenhum,1,imobiliária,22,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,615
Regular,48,nenhum crédito obtido/todos os créditos pagos devidamente,negócios,12204,desconhecido/semcontapoupança,1 - 4,2,Homem, solteiro,nenhum,2,"carro ou outro, não em conta poupança/títulos",48,banco,própria,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,616
Regular,60,atraso no pagamento no passado,rádio/televisão,9157,desconhecido/semcontapoupança,1 - 4,2,Homem, solteiro,nenhum,2,desconhecido/sem propriedade,27,nenhum,de graça,1,gestão / autônomo / funcionário / diretor altamente qualificado,1,Nenhum,Sim,Bom,617
Negativo,6,conta crítica/outros créditos existentes (não neste banco),carro (novo),3676,< 100,1 - 4,1,Homem, solteiro,nenhum,3,imobiliária,37,nenhum,alugada,3,funcionário/funcionário qualificado,2,Nenhum,Sim,Bom,618
Regular,30,créditos existentes pagos devidamente até agora,móveis/equipamentos,3441,100 - 500,1 - 4,2,Mulher,uniao registrada,co-requerente,4,"carro ou outro, não em conta poupança/títulos",21,nenhum,alugada,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,619
Inexistente,12,créditos existentes pagos devidamente até agora,carro (novo),640,< 100,1 - 4,4,Homem,uniao registrada,nenhum,2,imobiliária,49,nenhum,própria,1,não qualificado - residente,1,Nenhum,Sim,Bom,620
Regular,21,conta crítica/outros créditos existentes (não neste banco),negócios,3652,< 100,4 - 7,2,Homem, solteiro,nenhum,3,contrato de poupança/seguro de vida da sociedade civil,27,nenhum,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,621
Inexistente,18,conta crítica/outros créditos existentes (não neste banco),carro (novo),1530,< 100,1 - 4,3,Homem, solteiro,nenhum,2,contrato de poupança/seguro de vida da sociedade civil,32,banco,própria,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,622
Inexistente,48,créditos existentes pagos devidamente até agora,negócios,3914,desconhecido/semcontapoupança,1 - 4,4,Homem,uniao registrada,nenhum,2,imobiliária,38,banco,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,623
Negativo,12,créditos existentes pagos devidamente até agora,móveis/equipamentos,1858,< 100,...<1ano,4,Mulher,uniao registrada,nenhum,1,"carro ou outro, não em conta poupança/títulos",22,nenhum,alugada,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,624
Negativo,18,créditos existentes pagos devidamente até agora,rádio/televisão,2600,< 100,1 - 4,4,Homem, solteiro,nenhum,4,desconhecido/sem propriedade,65,nenhum,de graça,2,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,625
Inexistente,15,créditos existentes pagos devidamente até agora,rádio/televisão,1979,desconhecido/semcontapoupança,> 7,4,Homem, solteiro,nenhum,2,"carro ou outro, não em conta poupança/títulos",35,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Bom,626
Alto,6,créditos existentes pagos devidamente até agora,móveis/equipamentos,2116,< 100,1 - 4,2,Homem, solteiro,nenhum,2,imobiliária,41,nenhum,própria,1,funcionário/funcionário qualificado,1,"Sim, registrado em nome do cliente",Sim,Bom,627
Regular,9,todos os créditos deste banco foram devidamente pagos,carro (novo),1437,100 - 500,4 - 7,2,Homem, solteiro,nenhum,3,desconhecido/sem propriedade,29,nenhum,própria,1,funcionário/funcionário qualificado,1,Nenhum,Sim,Ruim,628
